Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
102001,2547,1028,47,40,9999,0,1541,0,3651,5626,5,4,1478,525,2000,1,0,1,48,72,53,0,47,14,0,0,1440,1584,19996,2441,319,39,39,45,42,40,39,33,35,95,88,0,0,8775,1126,0,804,202,1007,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
103001,2547,1028,47,40,9999,0,1598,0,3651,5834,5,4,1478,525,2000,1,0,1,52,72,49,0,0,34,0,0,1440,1584,11085,2331,321,52,42,50,50,47,42,52,44,94,98,0,0,8775,1126,0,804,202,1007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,101,0,0,0
104001,2547,1028,47,40,9999,0,1494,0,3651,5454,5,4,1862,525,2000,1,0,1,51,72,50,0,5,14,0,0,1440,1584,18536,2431,319,41,45,42,47,45,25,41,33,95,82,0,0,8775,1126,0,804,202,1007,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
105002,2547,1028,47,40,9999,0,1514,0,3663,5545,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,18178,2449,315,39,44,39,39,42,33,35,39,95,81,0,0,8775,1126,0,804,202,1007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
106001,2547,1028,47,40,9999,0,1642,0,3663,6014,5,4,1478,525,2000,1,0,1,46,72,51,0,0,34,0,0,1440,1584,15476,2464,316,47,47,52,44,41,42,45,47,95,96,0,0,8775,1126,0,804,202,1007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
107002,2547,1028,47,40,9999,0,1637,0,3663,5996,5,4,1478,525,2000,1,0,1,48,72,51,0,0,26,0,0,1440,1584,16076,2461,311,47,38,44,45,42,40,45,47,94,97,0,0,8775,1126,0,804,202,1007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
108001,2547,1028,47,40,9999,0,1621,0,3663,5937,5,4,1478,525,2000,1,0,1,50,72,51,0,0,24,0,0,1440,1584,15388,2463,310,54,44,42,47,42,36,42,54,94,96,0,0,8775,1126,0,804,202,1007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
109001,2547,1028,47,40,9999,0,1582,0,3663,5794,5,4,1478,525,2000,1,0,1,49,72,50,0,1,25,0,0,1440,1584,16122,2470,311,44,42,42,36,44,42,44,42,94,96,0,0,8775,1126,0,804,202,1007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
110025,2658,911,47,40,9999,0,1604,0,3656,5864,5,4,1862,525,2000,1,0,1,48,72,50,0,0,24,0,0,1440,1584,15702,2470,311,47,42,42,50,45,47,47,35,100,98,0,0,8654,1009,0,689,201,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
111002,2658,911,47,40,9999,0,1703,0,3656,6226,5,4,1862,525,2000,1,0,1,48,72,50,0,0,24,0,0,1440,1584,15588,2473,308,42,44,42,42,47,42,42,39,100,97,0,0,8654,1009,0,689,201,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
112002,2658,911,47,40,9999,0,1621,0,3656,5926,5,4,1862,525,2000,1,0,1,48,72,50,0,0,24,0,0,1440,1584,16006,2476,311,50,39,36,35,38,50,42,47,100,97,0,0,8654,1009,0,689,201,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
113002,2658,911,47,40,9999,0,1589,0,3656,5809,5,4,1478,525,2000,1,0,1,48,72,49,0,1,26,0,0,1440,1584,15896,2472,312,50,39,35,31,38,44,38,50,95,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
114002,2658,911,47,40,9999,0,1666,0,3656,6090,5,4,1862,525,2000,1,0,1,48,72,50,0,1,21,0,0,1440,1584,14420,2470,316,45,35,31,35,35,45,42,33,95,93,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
115254,2658,911,47,40,9999,0,1585,0,3653,5790,5,4,1478,525,2000,1,0,1,55,72,50,0,1,26,0,0,1440,1584,16269,2469,312,44,39,35,38,39,42,38,44,95,97,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
116002,2658,911,47,40,9999,0,1585,0,3653,5790,5,4,1478,525,2000,1,0,1,49,72,51,0,0,26,0,0,1440,1584,16849,2471,319,45,71,66,73,73,45,36,39,100,87,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
117002,2658,911,47,40,9999,0,1454,0,3653,5311,5,4,1478,525,2000,1,0,1,41,72,52,0,0,34,0,0,1440,1584,15958,2483,315,40,52,50,57,77,38,36,40,100,93,0,0,8654,1009,0,689,201,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
118002,2658,911,47,40,9999,0,1602,0,3657,5858,5,4,1478,525,2000,1,0,1,41,72,52,0,0,31,0,0,1440,1584,15356,2475,311,47,42,54,42,64,39,38,47,95,92,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
119002,2658,911,47,40,9999,0,1562,0,3657,5712,5,4,1478,525,2000,1,0,1,44,72,51,0,1,25,0,0,1440,1584,13168,2455,311,45,31,39,33,36,45,44,44,95,98,0,0,8654,1009,0,689,201,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
120002,2658,911,47,40,9999,0,1594,0,3657,5829,5,4,1478,525,2000,1,0,1,52,72,49,0,0,23,0,0,1440,1584,15690,2463,314,50,33,35,43,42,50,38,38,95,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
121002,2658,911,47,40,9999,0,1575,0,3657,5759,5,4,1478,525,2000,1,0,1,49,72,50,0,3,25,0,0,1440,1584,16059,2462,312,47,35,40,33,35,47,42,42,95,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
122002,2658,911,47,40,9999,0,1530,0,3657,5595,5,4,1478,525,2000,1,0,1,50,72,50,0,0,27,0,0,1440,1584,15695,2472,313,42,42,33,42,42,36,42,39,95,95,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
123002,2658,911,47,40,9999,0,1564,0,3657,5719,5,4,1478,525,2000,1,0,1,48,72,50,0,0,25,0,0,1440,1584,15172,2478,312,52,39,47,42,42,42,45,52,94,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
124003,2658,911,47,40,9999,0,1595,0,3657,5832,5,4,1478,525,2000,1,0,1,48,72,51,0,0,26,0,0,1440,1584,16031,2464,309,50,35,42,38,42,50,33,44,95,98,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
125002,2658,911,47,40,9999,0,1571,0,3659,5748,5,4,1478,525,2000,1,0,1,48,72,50,0,0,26,0,0,1440,1584,16309,2471,312,42,35,40,42,45,42,40,36,95,91,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
126003,2658,911,47,40,9999,0,1572,0,3654,5744,5,4,1478,525,2000,1,0,1,44,72,51,0,1,29,0,0,1440,1584,13492,2468,316,50,31,36,40,42,39,42,50,95,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
127003,2658,911,47,40,9999,0,1580,0,3654,5773,5,4,1574,525,2000,1,0,1,51,72,50,0,2,18,0,0,1440,1584,13863,2444,313,44,44,42,35,36,36,44,42,94,97,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
128003,2658,911,47,40,9999,0,1673,0,3654,6113,5,4,1478,525,2000,1,0,1,59,72,48,0,3,19,0,0,1440,1584,14405,2455,311,52,42,39,31,42,47,47,52,95,96,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
129009,2658,911,47,40,9999,0,1850,0,3635,6724,5,4,1478,525,2000,1,0,1,56,72,49,0,3,19,0,0,1440,1584,13771,2453,309,50,50,47,47,50,47,50,50,95,98,0,0,8654,1009,0,689,201,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
130026,2674,912,47,40,9999,0,1780,0,3635,6470,5,4,1478,525,2000,1,0,1,56,72,49,0,2,17,0,0,1440,1584,13387,2465,310,52,44,47,52,47,50,44,52,95,97,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
131003,2674,912,47,40,9999,0,1740,0,3635,6324,5,4,1478,525,2000,1,0,1,56,72,50,0,1,20,0,0,1440,1584,14122,2460,307,45,47,50,39,52,44,45,44,95,97,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
132003,2674,912,47,40,9999,0,1685,0,3635,6124,5,4,1478,525,2000,1,0,1,52,72,50,0,2,22,0,0,1440,1584,13478,2451,311,54,44,50,44,42,54,47,47,95,97,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
133003,2674,912,47,40,9999,0,1537,0,3635,5586,5,4,1478,525,2000,1,0,1,56,72,49,0,2,18,0,0,1440,1584,12174,2445,309,57,42,52,38,54,50,57,47,90,98,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
134003,2674,912,47,40,9999,0,1552,0,3655,5672,5,4,1766,525,2000,1,0,1,59,72,49,0,4,15,0,0,1440,1584,12988,2450,312,57,52,47,42,52,57,54,50,100,98,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
135003,2674,912,47,40,9999,0,1654,0,3655,6045,5,4,1478,525,2000,1,0,1,61,72,49,0,1,12,0,0,1440,1584,13636,2467,308,54,52,50,44,44,39,54,47,95,98,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
136003,2674,912,47,40,9999,0,1627,0,3655,5946,5,4,1478,525,2000,1,0,1,57,72,49,0,2,16,0,0,1440,1584,13387,2460,322,50,47,54,54,44,44,47,50,94,98,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
137004,2674,912,47,40,9999,0,1640,0,3655,5994,5,4,1478,525,2000,1,0,1,58,72,48,0,2,14,0,0,1440,1584,14972,2440,316,50,38,45,38,35,50,38,47,95,97,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
138004,2674,912,47,40,9999,0,1547,0,3655,5654,5,4,1478,525,2000,1,0,1,55,72,49,0,3,16,0,0,1440,1584,8370,2330,308,63,44,47,47,54,47,60,63,95,85,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
139003,2674,912,47,40,9999,0,1615,0,3655,5902,5,4,1478,525,2000,1,0,1,68,72,50,0,42,10,0,0,1440,1584,16473,2479,310,45,52,50,35,42,45,42,39,94,94,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
140004,2674,912,47,40,9999,0,1645,0,3655,6012,5,4,1478,525,2000,1,0,1,51,72,53,0,0,25,0,0,1440,1584,8763,2358,309,59,50,54,38,44,57,59,59,94,92,0,0,8654,1010,0,690,201,891,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
141004,2674,912,47,40,9999,0,1572,0,3655,5745,5,4,1478,525,2000,1,0,1,63,72,52,0,22,16,0,0,1440,1584,16741,2460,323,44,39,47,36,35,42,35,44,95,95,0,0,8654,1010,0,690,201,891,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
142004,2674,912,47,40,9999,0,1575,0,3654,5755,5,4,1478,525,2000,1,0,1,47,72,51,0,0,30,0,0,1440,1584,13194,2469,318,52,47,39,33,42,44,39,52,94,93,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,101,0,0,0
143004,2674,912,47,40,9999,0,1473,0,3654,5382,5,4,1862,525,2000,1,0,1,58,72,51,0,42,9,0,0,1440,1584,10141,2415,311,57,44,50,47,52,57,57,54,95,90,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
144004,2674,912,47,40,9999,0,1843,0,3654,6734,5,4,1478,525,2000,1,0,1,59,72,54,0,20,23,0,0,1440,1584,9992,2404,316,60,50,54,50,54,50,60,54,100,92,0,0,8654,1010,0,690,201,891,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
145004,2674,912,47,40,9999,0,1624,0,3650,5927,5,4,1382,525,2000,1,0,1,64,72,51,0,50,4,0,0,1440,1584,15865,2425,316,55,54,50,47,47,55,44,40,95,93,0,0,8654,1010,0,690,201,891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
146004,2674,912,47,40,9999,0,1689,0,3650,6164,5,4,1478,525,2000,1,0,1,53,72,52,0,1,29,0,0,1440,1584,16215,2435,320,50,52,47,50,47,36,50,36,100,98,0,0,8654,1010,0,690,201,891,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
147004,2674,912,47,40,9999,0,1711,0,3650,6245,5,4,1478,525,2000,1,0,1,52,72,50,0,2,23,0,0,1440,1584,13282,2467,312,50,52,45,47,47,50,47,47,94,98,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
148004,2674,912,47,40,9999,0,1667,0,3650,6084,5,4,1478,525,2000,1,0,1,56,72,48,0,2,19,0,0,1440,1584,16541,2475,315,42,44,52,42,44,42,31,42,95,91,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
149005,2674,912,47,40,9999,0,1524,0,3650,5562,5,4,1478,525,2000,1,0,1,49,72,50,0,1,27,0,0,1440,1584,14623,2457,307,47,52,52,57,50,44,42,47,95,94,0,0,8654,1010,0,690,201,891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
150026,2685,902,47,40,9999,0,1438,0,3655,5255,5,4,1478,525,2000,1,0,1,49,72,50,0,1,25,0,0,1440,1584,18076,2483,319,47,50,44,50,52,38,47,39,95,81,0,0,8650,1001,0,680,201,881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
151005,2685,902,47,40,9999,0,1586,0,3655,5796,5,4,1478,525,2000,1,0,1,38,72,53,0,0,36,0,0,1440,1584,13090,2462,310,47,54,50,41,50,42,44,47,94,94,0,0,8650,1001,0,680,201,881,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
152005,2685,902,47,40,9999,0,1606,0,3655,5869,5,4,1766,525,2000,1,0,1,51,72,50,0,4,23,0,0,1440,1584,14314,2465,310,52,47,47,47,50,52,42,42,95,98,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
153004,2685,902,47,40,9999,0,1604,0,3655,5862,5,4,1478,525,2000,1,0,1,55,72,49,0,1,21,0,0,1440,1584,15790,2465,309,47,52,44,47,42,47,44,45,95,92,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
154005,2685,902,47,40,9999,0,1918,0,3655,7010,5,4,1478,525,2000,1,0,1,52,72,49,0,2,20,0,0,1440,1584,12702,2457,311,57,61,60,57,85,44,57,55,94,96,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
155005,2685,902,47,40,9999,0,1843,0,3632,6693,5,4,1478,525,2000,1,0,1,56,72,50,0,1,22,0,0,1440,1584,13410,2451,314,59,57,63,54,59,52,47,59,94,95,0,0,8650,1001,0,680,201,881,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
156005,2685,902,47,40,9999,0,1614,0,3632,5862,5,4,1574,525,2000,1,0,1,53,72,51,0,6,26,0,0,1440,1584,13981,2481,307,47,50,54,50,61,47,36,47,94,97,0,0,8650,1001,0,680,201,881,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
157005,2685,902,47,40,9999,0,1565,0,3632,5684,5,4,1478,525,2000,1,0,1,52,72,50,0,2,23,0,0,1440,1584,15450,2481,314,47,50,52,38,52,35,47,42,94,96,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
158006,2685,902,47,40,9999,0,1563,0,3654,5711,5,4,1478,525,2000,1,0,1,51,72,50,0,2,21,0,0,1440,1584,13557,2481,314,47,50,44,52,29,36,44,47,100,96,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
159005,2685,902,47,40,9999,0,1538,0,3654,5619,5,4,1574,525,2000,1,0,1,51,72,50,0,0,26,0,0,1440,1584,13833,2462,311,52,50,50,47,50,52,50,47,100,96,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
160006,2685,902,47,40,9999,0,1696,0,3654,6197,5,4,1862,525,2000,1,0,1,53,72,50,0,3,20,0,0,1440,1584,12825,2473,312,52,38,38,50,50,42,47,52,100,98,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
161006,2685,902,47,40,9999,0,1603,0,3654,5857,5,4,1478,525,2000,1,0,1,55,72,50,0,1,19,0,0,1440,1584,12524,2482,314,50,47,50,47,47,47,45,50,100,96,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
162006,2685,902,47,40,9999,0,1613,0,3654,5893,3,4,1862,525,2000,1,0,1,59,72,48,0,3,14,0,0,1440,1584,12922,2477,310,47,42,44,44,39,44,47,44,95,99,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
163006,2685,902,47,40,9999,0,1576,0,3654,5758,5,4,1478,525,2000,1,0,1,62,72,48,0,0,11,0,0,1440,1584,13004,2465,313,54,47,44,42,42,50,54,45,95,98,0,0,8650,1001,0,680,201,881,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
