Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
43004,2672,900,62,37,9999,0,1500,0,3776,5664,5,4,1766,525,2000,1,0,1,70,72,55,0,50,9,0,0,1440,1584,16625,872,0,54,27,36,22,38,44,54,47,27,97,0,0,8887,1022,0,709,168,877,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
44005,2672,900,62,37,9999,0,1380,0,3776,5210,5,4,1862,525,2000,1,0,1,58,72,57,0,8,18,0,0,1440,1584,8971,808,0,54,31,38,30,28,54,50,50,10,78,0,0,8887,1022,0,709,168,877,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
45004,2672,900,62,37,9999,0,1462,0,3786,5535,5,4,1574,525,2000,1,0,1,73,72,51,0,47,1,0,0,1440,1584,16016,865,0,56,17,36,30,30,56,44,44,19,98,0,0,8887,1022,0,709,168,877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
46005,2672,900,62,37,9999,0,1487,0,3786,5629,5,4,1766,525,2000,1,0,1,64,72,55,0,19,16,0,0,1440,1584,15453,880,0,57,43,21,38,25,39,57,47,14,97,0,0,8887,1022,0,709,168,877,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
47006,2672,900,62,37,9999,0,1336,0,3786,5058,3,4,1766,525,2000,1,0,1,64,72,46,0,1,12,0,0,1440,1584,9210,807,0,63,31,39,33,31,63,60,57,19,75,0,0,8887,1022,0,709,168,877,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
48004,2672,900,62,37,9999,0,1467,0,3786,5554,3,4,1382,525,1555,1,0,1,73,72,51,0,47,0,0,0,1440,1584,16758,853,0,52,33,33,26,30,50,52,50,19,95,0,0,8887,1022,0,709,168,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
49005,2672,900,62,37,9999,0,1585,0,3786,6000,5,4,1670,525,2000,1,0,1,59,72,51,0,7,18,0,0,1440,1584,16207,874,0,59,66,55,60,72,52,47,59,14,91,0,0,8887,1022,0,709,168,877,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
50005,2672,900,62,37,9999,0,1500,0,3786,5679,5,4,1766,525,2000,1,0,1,60,72,48,0,2,21,0,0,1440,1584,13600,873,0,57,44,50,66,50,57,35,47,19,97,0,0,8887,1022,0,709,168,877,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
51005,2672,900,62,37,9999,0,1522,0,3770,5737,5,4,1478,525,2000,1,0,1,59,72,49,0,2,17,0,0,1440,1584,13063,853,0,61,38,42,52,85,44,61,56,19,96,0,0,8887,1022,0,709,168,877,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
52005,2672,900,62,38,9999,0,1445,0,3770,5447,5,4,1478,525,2000,1,0,1,69,72,50,0,31,7,0,0,1440,1584,12906,841,0,60,39,40,21,23,47,60,60,14,96,0,0,8887,1022,0,709,168,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
53006,2672,900,62,38,9999,0,1456,0,3770,5489,5,4,1670,525,2000,1,0,1,62,72,52,0,33,12,0,0,1440,1584,14880,844,0,47,26,40,28,26,42,47,44,19,99,0,0,8887,1022,0,709,168,877,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
54005,2672,900,62,38,9999,0,1341,0,3770,5055,5,4,1478,525,2000,1,0,1,55,72,47,0,0,21,0,0,1440,1584,14420,2362,311,44,42,44,38,30,44,31,44,19,93,0,0,8887,1022,0,709,168,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
55005,2672,900,62,38,9999,0,1465,0,3777,5533,5,4,1478,525,2000,1,0,1,47,72,50,0,1,28,0,0,1440,1584,15660,2362,311,45,42,30,40,22,45,38,35,14,95,0,0,8887,1022,0,709,168,877,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
56005,2672,900,62,38,9999,0,1387,0,3777,5238,5,4,1478,525,2000,1,0,1,50,72,51,0,2,24,0,0,1440,1584,13897,2364,312,50,33,42,40,35,50,45,42,19,97,0,0,8887,1022,0,709,168,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
57006,2672,900,62,38,9999,0,1425,0,3777,5382,5,4,1478,525,2000,1,0,1,53,72,49,0,3,21,0,0,1440,1584,15998,2379,308,42,45,42,38,35,39,35,42,14,97,0,0,8887,1022,0,709,168,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
58005,2672,900,62,38,9999,0,1368,0,3777,5166,5,4,1478,525,2000,1,0,1,49,72,50,0,1,24,0,0,1440,1584,16416,2385,310,42,42,38,35,26,39,36,42,19,96,0,0,8887,1022,0,709,168,877,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
59024,2683,884,62,38,9999,0,1394,0,3783,5273,5,4,1478,525,2000,1,0,1,48,72,50,0,0,24,0,0,1440,1584,16279,2389,308,43,38,40,31,35,43,40,39,19,98,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
60007,2683,884,62,38,9999,0,1367,0,3780,5167,5,4,1478,525,2000,1,0,1,46,72,51,0,0,27,0,0,1440,1584,15459,2388,317,42,39,27,33,33,36,42,38,14,92,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,101,0,0,0
61006,2683,884,62,38,9999,0,1431,0,3780,5409,5,4,1478,525,2000,1,0,1,47,72,50,0,1,28,0,0,1440,1584,12117,2372,313,56,42,31,38,33,56,39,44,14,98,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
62006,2683,884,62,38,9999,0,1426,0,3780,5390,5,4,1382,525,2000,1,0,1,61,72,48,0,6,13,0,0,1440,1584,14401,2370,312,45,43,27,43,26,44,39,45,19,98,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
63006,2683,884,62,38,9999,0,1415,0,3780,5348,5,4,1670,525,2000,1,0,1,56,72,49,0,1,15,0,0,1440,1584,13141,2372,314,55,40,35,38,33,45,40,55,19,97,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
64007,2683,884,62,38,9999,0,1379,0,3780,5212,5,4,1574,525,2000,1,0,1,56,72,49,0,3,20,0,0,1440,1584,14442,2377,308,47,42,42,35,26,42,44,47,26,98,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
65006,2683,884,62,38,9999,0,1412,0,3780,5337,5,4,1478,525,2000,1,0,1,57,72,49,0,0,16,0,0,1440,1584,15243,2382,305,44,36,39,36,38,44,38,44,19,97,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,101,0,0,0
66009,2683,884,62,38,9999,0,1458,0,3780,5511,5,4,1478,525,2000,1,0,1,51,72,50,0,1,21,0,0,1440,1584,15874,2387,309,47,50,52,54,57,47,38,45,19,96,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
67007,2683,884,62,38,9999,0,1372,0,3780,5186,5,4,1478,525,2000,1,0,1,48,72,50,0,0,24,0,0,1440,1584,14805,2392,307,47,42,38,33,31,36,38,47,23,94,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
68007,2683,884,62,38,9999,0,1394,0,3779,5267,5,4,1478,525,2000,1,0,1,51,72,50,0,1,23,0,0,1440,1584,14992,2387,313,39,27,33,38,31,39,30,39,19,96,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
69006,2683,884,62,38,9999,0,1381,0,3779,5218,5,4,1478,525,2000,1,0,1,52,72,50,0,1,23,0,0,1440,1584,15238,2391,312,47,38,38,23,31,39,47,42,14,97,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
70007,2683,884,62,38,9999,0,1381,0,3779,5218,5,4,1478,525,2000,1,0,1,51,72,50,0,0,22,0,0,1440,1584,15502,2395,313,45,31,33,35,30,40,45,39,19,92,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
71007,2683,884,62,38,9999,0,1500,0,3779,5668,5,4,1478,525,2000,1,0,1,49,72,50,0,0,25,0,0,1440,1584,15882,2403,311,47,40,38,31,35,27,38,47,19,95,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
72007,2683,884,62,38,9999,0,1373,0,3779,5188,5,4,1478,525,2000,1,0,1,48,72,51,0,1,24,0,0,1440,1584,15366,2400,311,40,45,36,38,35,39,40,36,14,96,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
73007,2683,884,62,38,9999,0,1380,0,3779,5215,5,4,1478,525,2000,1,0,1,48,72,50,0,1,24,0,0,1440,1584,15025,2401,313,42,31,36,33,33,38,35,42,19,96,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
74007,2683,884,62,38,9999,0,1380,0,3779,5215,5,4,1478,525,2000,1,0,1,49,72,51,0,1,25,0,0,1440,1584,15635,2393,306,40,36,35,30,36,40,36,35,14,95,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,101,0,0,0
75007,2683,884,62,38,9999,0,1380,0,3779,5215,5,4,1670,525,2000,1,0,1,47,72,51,0,1,25,0,0,1440,1584,15721,2408,310,42,39,35,36,26,35,42,39,15,96,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
76009,2683,884,62,38,9999,0,1401,0,3779,5294,5,4,1478,525,2000,1,0,1,48,72,51,0,0,27,0,0,1440,1584,16229,2403,307,39,45,33,33,31,35,39,36,10,95,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
77008,2683,884,62,38,9999,0,1473,0,3779,5566,5,4,1766,525,2000,1,0,1,50,72,51,0,1,23,0,0,1440,1584,13817,2397,310,47,43,35,42,30,47,36,47,23,97,0,0,8871,1007,0,693,168,862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
78008,2683,884,62,38,9999,0,1395,0,3776,5267,5,4,1478,525,2000,1,0,1,53,72,49,0,0,20,0,0,1440,1584,16069,2407,312,47,47,47,44,39,47,39,47,23,96,0,0,8871,1007,0,693,168,862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
79028,2690,869,62,38,9999,0,1638,0,3776,6185,5,4,1478,525,2000,1,0,1,49,72,51,0,1,26,0,0,1440,1584,14550,2403,312,39,42,44,38,42,35,39,39,19,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
80008,2690,869,62,38,9999,0,1519,0,3776,5735,5,4,1478,525,2000,1,0,1,52,72,49,0,2,24,0,0,1440,1584,15128,2398,312,47,31,30,40,38,47,38,44,19,96,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
81008,2690,869,62,38,9999,0,1526,0,3776,5762,5,4,1478,525,2000,1,0,1,51,72,51,0,3,22,0,0,1440,1584,14743,2403,312,55,44,42,35,23,55,52,55,26,96,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
82008,2690,869,62,38,9999,0,1418,0,3776,5354,5,4,1574,525,2000,1,0,1,50,72,50,0,1,24,0,0,1440,1584,15504,2399,308,42,35,40,38,35,38,42,39,22,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
83008,2690,869,62,38,9999,0,1372,0,3776,5180,5,4,1478,525,2000,1,0,1,49,72,51,0,1,25,0,0,1440,1584,13799,2397,309,45,42,42,42,23,36,45,42,19,97,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
84008,2690,869,62,38,9999,0,1360,0,3778,5138,5,4,1478,525,2000,1,0,1,50,72,51,0,0,23,0,0,1440,1584,15466,2397,313,45,44,39,36,44,45,39,44,19,95,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
85009,2690,869,62,38,9999,0,1388,0,3777,5242,5,4,1478,525,2000,1,0,1,48,72,51,0,0,24,0,0,1440,1584,15353,2398,311,47,40,42,27,30,39,47,47,14,96,0,0,8855,991,0,677,168,846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
86008,2690,869,61,38,9999,0,1385,0,3777,5231,5,4,1478,525,2000,1,0,1,49,72,50,0,3,25,0,0,1440,1584,15081,2391,310,45,47,38,31,35,38,39,45,15,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,101,0,0,0
87008,2690,869,61,38,9999,0,1363,0,3777,5148,5,4,1478,525,2000,1,0,1,49,72,50,0,1,26,0,0,1440,1584,15162,2394,306,42,35,39,35,30,36,38,42,19,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,101,0,0,0
88008,2690,869,61,38,9999,0,1426,0,3777,5386,5,4,1478,525,2000,1,0,1,49,72,50,0,1,25,0,0,1440,1584,15294,2396,312,45,36,35,35,42,45,31,39,19,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
89009,2690,869,61,38,9999,0,1484,0,3777,5605,5,4,1478,525,2000,1,0,1,49,72,51,0,0,24,0,0,1440,1584,14728,2389,308,47,33,39,36,26,47,33,45,19,95,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
90008,2690,869,61,38,9999,0,1390,0,3777,5250,5,4,1862,525,2000,1,0,1,53,72,50,0,3,22,0,0,1440,1584,13850,2383,312,47,50,47,36,39,47,36,45,19,97,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
91009,2690,869,61,38,9999,0,1431,0,3777,5404,5,4,1574,525,2000,1,0,1,54,72,50,0,1,20,0,0,1440,1584,14473,2386,311,52,39,36,36,35,38,40,52,19,98,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
92009,2690,869,61,38,9999,0,1533,0,3766,5773,5,4,1478,525,2000,1,0,1,51,72,50,0,2,22,0,0,1440,1584,14518,2383,312,45,39,47,27,35,42,38,45,19,95,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
93009,2690,869,61,38,9999,0,1374,0,3766,5174,5,4,1478,525,2000,1,0,1,50,72,50,0,2,23,0,0,1440,1584,15017,2384,308,44,36,40,35,26,44,39,35,14,95,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
94009,2690,869,61,38,9999,0,1403,0,3766,5283,5,4,1670,525,2000,1,0,1,50,72,50,0,3,24,0,0,1440,1584,15013,2366,317,39,40,30,40,33,36,39,39,19,94,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,101,0,0,0
95010,2690,869,61,38,9999,0,1374,0,3774,5185,5,4,1766,525,2000,1,0,1,50,72,50,0,1,22,0,0,1440,1584,14761,2380,312,42,47,42,42,39,42,35,39,14,94,0,0,8855,991,0,677,168,846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
96009,2690,869,61,38,9999,0,1421,0,3774,5362,5,4,1862,525,2000,1,0,1,50,72,50,0,1,24,0,0,1440,1584,15083,2379,313,45,39,35,42,42,44,42,45,14,97,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
97009,2690,869,61,38,9999,0,1447,0,3774,5460,5,4,1862,525,2000,1,0,1,52,72,50,0,3,22,0,0,1440,1584,15507,2375,312,47,42,39,42,31,42,31,47,15,95,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
98010,2690,869,61,38,9999,0,1425,0,3774,5377,5,4,1862,525,2000,1,0,1,50,72,50,0,2,24,0,0,1440,1584,14702,2371,313,39,39,35,33,42,39,35,38,22,93,0,0,8855,991,0,677,168,846,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
99032,2701,868,61,38,9999,0,1628,0,3774,6144,5,4,1670,525,2000,1,0,1,49,72,51,0,0,24,0,0,1440,1584,15230,2367,311,45,52,47,57,55,45,36,42,26,96,0,0,8854,990,0,677,168,845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
100009,2701,868,61,38,9999,0,1473,0,3766,5547,5,4,1862,525,2000,1,0,1,47,72,50,0,0,25,0,0,1440,1584,15021,2355,307,39,45,44,38,35,39,35,31,15,92,0,0,8854,990,0,677,168,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
101010,2701,868,61,38,9999,0,1538,0,3766,5792,5,4,1574,525,2000,1,0,1,49,72,51,0,0,29,0,0,1440,1584,15501,2353,312,45,45,39,35,33,27,45,38,19,95,0,0,8854,990,0,677,168,845,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
102010,2701,868,61,38,9999,0,1388,0,3766,5227,5,4,1862,525,2000,1,0,1,49,72,51,0,1,25,0,0,1440,1584,14358,2356,309,47,45,42,45,36,38,36,47,19,96,0,0,8854,990,0,677,168,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
103009,2701,868,61,38,9999,0,1465,0,3766,5517,5,4,1862,525,2000,1,0,1,49,72,51,0,0,26,0,0,1440,1584,15531,2352,313,47,42,36,38,36,47,35,39,19,96,0,0,8854,990,0,677,168,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
104010,2701,868,61,38,9999,0,1416,0,3766,5332,5,4,1862,525,2000,1,0,1,50,72,50,0,0,25,0,0,1440,1584,15510,2343,314,50,35,47,47,35,50,39,40,22,94,0,0,8854,990,0,677,168,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
