Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
21001,2680,934,100,35,9999,0,347,0,4356,1511,5,4,1574,525,2000,1,0,1,67,72,48,0,37,3,0,0,1440,1584,15377,819,0,52,25,12,25,16,52,44,47,22,89,0,0,8642,1087,0,743,171,914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
22002,2680,934,100,35,9999,0,333,0,4356,1450,5,4,1478,525,2000,1,0,1,68,72,53,0,22,9,0,0,1440,1584,16847,820,0,52,31,31,28,33,50,47,52,10,93,0,0,8642,1087,0,743,171,914,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
23002,2680,934,100,35,9999,0,300,0,4346,1303,5,4,1478,525,2000,1,0,1,63,72,51,0,0,21,0,0,1440,1584,17668,890,0,45,30,34,33,19,44,39,45,14,96,0,0,8642,1087,0,743,171,914,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
24002,2680,934,100,35,9999,0,249,0,4346,1082,5,4,1766,525,2000,1,0,1,54,72,48,0,2,18,0,0,1440,1584,15991,851,0,56,26,31,26,33,56,42,55,19,99,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
25002,2680,934,100,35,9999,0,142,0,4346,617,3,4,1574,525,2000,1,0,1,60,72,48,0,3,12,0,0,1440,1584,11861,821,0,57,31,25,23,25,57,50,57,14,95,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
26002,2680,934,100,35,9999,0,164,0,4346,712,5,4,1670,525,2000,1,0,1,71,72,51,0,39,9,0,0,1440,1584,16015,845,0,50,39,31,30,34,47,42,50,14,98,0,0,8642,1087,0,743,171,914,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
27002,2680,934,100,35,9999,0,133,0,4346,578,5,4,1478,525,2000,1,0,1,57,72,47,0,2,20,0,0,1440,1584,18004,853,0,45,31,31,25,34,44,45,44,14,96,0,0,8642,1087,0,743,171,914,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
28002,2680,934,100,35,9999,0,295,0,4346,1282,5,4,1862,525,2000,1,0,1,56,72,49,0,4,14,0,0,1440,1584,17598,833,0,57,39,34,36,28,57,50,52,22,98,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
29002,2680,934,100,35,9999,0,292,0,4346,1269,5,4,1478,525,2000,1,0,1,62,72,48,0,0,19,0,0,1440,1584,16797,837,0,47,36,28,26,31,47,44,39,14,99,0,0,8642,1087,0,743,171,914,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
30002,2680,934,100,35,9999,0,239,0,4346,1038,5,4,1478,525,2000,1,0,1,55,72,48,0,1,20,0,0,1440,1584,16487,854,0,50,30,26,25,27,50,39,44,14,98,0,0,8642,1087,0,743,171,914,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
